,Item_Identifier,Outlet_Identifier,Outles_Sales
5024,FDM44,OUT035,1658.3229449662213
5025,FDD46,OUT018,552.6223571894216
5026,FDR27,OUT019,1006.9886191190249
5027,FDV56,OUT010,4145.2648410639595
5028,FDM02,OUT049,1573.2782706123212
5029,FDU45,OUT018,862.53678468804
5030,FDZ10,OUT017,4137.723095316496
5031,NCK31,OUT010,834.8002923246231
5032,FDR27,OUT035,1473.631447012726
5033,FDF33,OUT013,2148.451486856145
5034,FDJ36,OUT046,2921.960318199311
5035,FDP33,OUT049,2359.2256850949975
5036,FDG17,OUT046,2617.788549899569
5037,FDG47,OUT027,804.7165030870985
5038,NCW29,OUT046,3047.2651880868852
5039,DRH59,OUT017,3841.4553020757708
5040,FDR32,OUT017,2401.4642692225966
5041,FDP48,OUT035,2545.116347745898
5042,FDG17,OUT035,3543.3251726238113
5043,DRJ59,OUT017,2883.906406775834
5044,FDY48,OUT027,-18.52446282451683
5045,FDB02,OUT046,3210.1006980277966
5046,FDN10,OUT019,1429.4935590986017
5047,NCD55,OUT035,2453.981598057666
5048,FDX34,OUT013,4294.964733759709
5049,FDZ38,OUT045,670.1211461386824
5050,DRF37,OUT049,1044.8000348745854
5051,DRL47,OUT019,3136.4858801730106
5052,FDL27,OUT035,3084.8719839762043
5053,NCP53,OUT035,2587.9300991393766
5054,FDT03,OUT019,1426.3676826458761
5055,FDJ28,OUT035,891.9419091663121
5056,FDF40,OUT018,1421.607572223389
5057,FDA32,OUT035,-1044.39949738676
5058,NCP02,OUT017,5583.410629308535
5059,FDZ31,OUT045,2088.7722802312546
5060,NCQ29,OUT013,3478.5868028333134
5061,FDP57,OUT010,1324.0328972297373
5062,FDL32,OUT027,2486.2912818503737
5063,DRB01,OUT035,2979.6009289388817
5064,FDJ40,OUT046,1243.2777964839047
5065,FDO24,OUT018,5551.107214328571
5066,FDO11,OUT018,1242.1913180874117
5067,FDA56,OUT035,3492.603777730523
5068,FDF02,OUT045,3119.793292963972
5069,FDA10,OUT013,3058.224230381821
5070,NCI55,OUT017,2330.2249778822916
5071,FDZ40,OUT010,-92.41320168775519
5072,FDV08,OUT049,1709.1501213724532
5073,FDN48,OUT013,1892.2372652324982
5074,FDU57,OUT017,1947.897670353595
5075,DRF49,OUT013,2363.713265328969
5076,FDS02,OUT035,707.2058259790582
5077,FDS43,OUT046,841.1225268822068
5078,FDT16,OUT013,3728.3307888069926
5079,FDX19,OUT027,805.5969747054505
5080,FDK15,OUT046,831.0607879467
5081,DRA12,OUT049,1643.888321691978
5082,FDY35,OUT017,2149.5198321251464
5083,NCU42,OUT013,628.9367835260364
5084,FDD26,OUT013,2253.74574810584
5085,FDR11,OUT018,3868.865277243574
5086,NCP53,OUT045,2467.3242386258667
5087,FDP34,OUT045,1437.5303258566
5088,NCV41,OUT019,895.4385586929259
5089,FDN20,OUT018,3669.6653637917734
5090,FDZ16,OUT018,3750.327998178382
5091,FDZ28,OUT049,4101.658104809568
5092,NCL55,OUT013,-661.5860835243432
5093,NCJ17,OUT046,1094.900985533256
5094,FDT37,OUT046,752.9701501974118
5095,FDV51,OUT049,-116.85650220209072
5096,FDZ28,OUT035,949.935467323513
5097,FDN27,OUT013,1722.4265424129712
5098,FDS14,OUT019,1648.755805253288
5099,FDZ58,OUT045,1205.918625307499
5100,FDD46,OUT046,992.8423439896826
5101,FDJ03,OUT035,1608.5886651286598
5102,FDU03,OUT010,2922.7482542858556
5103,FDA33,OUT027,2913.7608330874823
5104,NCW53,OUT035,3947.7256533080317
5105,NCC55,OUT017,1720.5527491810974
5106,FDP52,OUT019,660.4925659564722
5107,FDE39,OUT049,2409.7905600084705
5108,FDB44,OUT035,4085.873024365609
5109,FDG59,OUT013,2307.686884762199
5110,FDI05,OUT013,2731.0345214632243
5111,FDF59,OUT045,2350.709943436696
5112,FDM39,OUT019,1088.0413663495758
5113,FDB14,OUT013,3493.2181137085568
5114,NCS05,OUT019,792.0113357963071
5115,DRJ35,OUT045,882.403625278718
5116,FDO31,OUT019,2541.935980507456
5117,FDA31,OUT046,3831.7972962622116
5118,FDX40,OUT049,3314.9293394323204
5119,FDW56,OUT045,2050.835995759051
5120,FDH09,OUT018,643.7971164067292
5121,FDA52,OUT019,3918.1206629888093
5122,FDF20,OUT019,-935.3819754770434
5123,FDE40,OUT046,2876.4022843843422
5124,NCU17,OUT046,2183.653246326251
5125,NCP14,OUT035,1008.805337364178
5126,FDN25,OUT027,1740.721700158135
5127,FDU39,OUT049,1968.5458441217925
5128,NCM05,OUT017,4267.8311913878115
5129,FDU07,OUT017,2587.037988673028
5130,FDF28,OUT049,3230.9662540202307
5131,FDR57,OUT049,3655.4949882086757
5132,FDJ33,OUT013,1112.1773735743855
5133,DRH23,OUT035,3315.175566757485
5134,FDQ52,OUT046,1285.6524652621883
5135,DRK13,OUT035,3149.662599654817
5136,FDP09,OUT046,3936.0402155386196
5137,FDR08,OUT027,2539.409061149053
5138,FDV50,OUT045,5314.780197497768
5139,FDT13,OUT049,2049.4462628153997
5140,FDJ27,OUT027,1546.4802585819891
5141,FDH21,OUT046,1971.6986613137326
5142,FDW14,OUT027,2839.0153611865117
5143,FDL52,OUT049,1831.25480129403
5144,FDW28,OUT017,4550.948141006977
5145,FDL40,OUT049,2151.2576695555854
5146,FDE24,OUT046,1067.1923296380469
5147,FDX35,OUT049,925.059706978017
5148,FDP46,OUT017,-807.8397057073003
5149,FDX56,OUT045,1599.719789086143
5150,FDQ45,OUT049,-1034.0420719074923
5151,FDK50,OUT027,2146.934447398381
5152,FDY26,OUT045,3028.63266394642
5153,FDQ09,OUT017,3847.7426088269813
5154,FDN39,OUT049,-244.32012271214103
5155,FDP13,OUT017,879.6230273329134
5156,FDR51,OUT013,1799.109274271366
5157,FDZ49,OUT010,3634.964446367975
5158,FDL28,OUT018,1352.1366815223384
5159,FDZ10,OUT035,2001.4187844801233
5160,FDK38,OUT013,1678.6694182566027
5161,DRL49,OUT027,1652.4459342611556
5162,FDR15,OUT013,2202.903708579995
5163,FDQ24,OUT035,2871.3119128174
5164,FDD56,OUT013,2749.983373703955
5165,NCR42,OUT046,2895.231473190215
5166,FDH52,OUT045,2448.1854108688667
5167,FDH57,OUT019,1990.8987381064533
5168,FDR15,OUT010,650.3853898286429
5169,FDJ34,OUT035,3092.701110952316
5170,FDW37,OUT035,1622.2107399616837
5171,FDQ23,OUT018,670.9983193373653
5172,FDP34,OUT013,2321.2754267503096
5173,FDE04,OUT027,3010.755982877681
5174,FDC48,OUT045,2314.03381711359
5175,FDA47,OUT019,801.1157911879027
5176,FDI35,OUT018,2276.3235059286294
5177,NCV05,OUT013,5638.29145590209
5178,FDR28,OUT045,2411.9747486614647
5179,FDH31,OUT017,-543.0663229620823
5180,FDP59,OUT019,924.5711242199782
5181,FDS19,OUT018,3791.291478435879
5182,FDM60,OUT045,2537.5383649793757
5183,FDJ44,OUT018,2777.3062248180586
5184,DRH51,OUT017,2319.738356217424
5185,DRC25,OUT017,4558.474457024115
5186,DRE25,OUT013,1674.2321863958455
5187,NCX05,OUT049,3847.2762493179284
5188,FDR11,OUT017,2247.0000345158337
5189,DRP47,OUT045,3324.2341956522705
5190,DRC49,OUT019,3679.717836116593
5191,FDQ47,OUT027,1365.864123968114
5192,FDL20,OUT013,-1183.999042483153
5193,FDM34,OUT035,3800.0645197762274
5194,NCN55,OUT013,4096.827648555215
5195,FDD41,OUT035,2880.6566929933733
5196,FDE52,OUT049,2297.9668247759255
5197,NCT18,OUT019,2775.693767452711
5198,FDJ32,OUT018,2514.1858756433458
5199,FDE16,OUT046,2257.3514223725315
5200,FDZ09,OUT045,1799.253840007236
5201,DRZ11,OUT046,2479.9985045671215
5202,FDK41,OUT049,767.4254686841149
5203,FDE56,OUT049,815.0253502489372
5204,FDH34,OUT013,2589.8905589919186
5205,DRI49,OUT013,2719.858530691145
5206,DRI59,OUT046,627.0372064082577
5207,DRC36,OUT049,1473.7129306681522
5208,FDS15,OUT019,982.1210778985112
5209,FDI07,OUT018,3104.698870118058
5210,FDZ15,OUT018,4138.492275902944
5211,NCX41,OUT027,2527.263228644353
5212,NCO29,OUT019,2336.9345759074695
5213,FDF57,OUT013,2496.954628433083
5214,FDI33,OUT035,2387.6077230342335
5215,DRJ47,OUT049,1133.8985917688537
5216,FDB34,OUT046,3437.718659557746
5217,FDY22,OUT027,3925.4544430697697
5218,DRL11,OUT017,912.7692839860806
5219,FDY46,OUT035,754.4040199626442
5220,FDG17,OUT013,858.2164783104763
5221,FDE52,OUT018,3147.9316054007186
5222,DRP47,OUT027,1739.2748407243685
5223,FDO01,OUT010,5339.327337358685
5224,FDL09,OUT046,969.0131927323364
5225,FDR57,OUT013,5616.629569956649
5226,DRD37,OUT035,2102.2259867261255
5227,FDQ36,OUT027,2425.3265579924037
5228,FDL33,OUT049,1206.3840763277055
5229,FDL48,OUT045,2715.24253335276
5230,FDL28,OUT049,2523.7650205565724
5231,NCN29,OUT046,4008.235127783754
5232,FDO13,OUT035,1599.766228329559
5233,FDB38,OUT045,1681.4150636953125
5234,FDI36,OUT035,1164.5917857474767
5235,FDI58,OUT035,1223.63184991659
5236,FDH22,OUT018,4040.2971335523725
5237,FDQ27,OUT013,3569.0208297403187
5238,FDT33,OUT046,1940.9184958438182
5239,FDC56,OUT045,1397.4583458523277
5240,FDF14,OUT046,708.5793366984364
5241,FDQ39,OUT017,711.3247182081622
5242,NCM43,OUT017,2156.126893757265
5243,FDS46,OUT035,902.668906112878
5244,FDI22,OUT049,4073.704666990975
5245,NCE43,OUT045,2074.397919761389
5246,FDZ36,OUT010,1809.0198002103125
5247,FDR13,OUT019,2490.2667927832126
5248,FDP46,OUT018,4162.889097250229
5249,FDW56,OUT019,338.7641428204464
5250,FDB40,OUT017,3463.453624871193
5251,FDM28,OUT018,1284.0821199447541
5252,FDV49,OUT013,1107.916203721113
5253,NCS53,OUT018,2539.567424489691
5254,FDO03,OUT049,4214.261595524829
5255,FDT15,OUT035,4845.011623561404
5256,FDD33,OUT049,2287.341827973063
5257,FDX13,OUT017,1935.237282315091
5258,FDH60,OUT013,1729.9811358461852
5259,DRH51,OUT046,1429.405177216408
5260,NCL07,OUT049,2628.8923788943357
5261,FDW51,OUT045,1978.8217938568375
5262,FDF21,OUT019,3613.1136611045868
5263,FDH26,OUT019,4497.753458484694
5264,FDJ03,OUT049,848.2233296464256
5265,FDU35,OUT017,3092.2476076523276
5266,DRL01,OUT018,2441.864285114692
5267,FDE59,OUT045,3484.4411008421575
5268,FDI60,OUT035,3126.3506608463936
5269,DRH39,OUT035,571.0165623757997
5270,FDK36,OUT049,599.7802190213952
5271,FDN52,OUT045,1966.2872241861514
5272,FDU12,OUT017,2445.7954446639205
5273,NCT05,OUT027,3579.523247619813
5274,FDS37,OUT027,4181.761622981856
5275,FDK24,OUT017,1605.027563421601
5276,DRF36,OUT013,1625.371053568921
5277,FDN46,OUT010,1618.869115808968
5278,NCN06,OUT045,452.3373241536551
5279,FDD59,OUT035,2567.286476476906
5280,FDM14,OUT045,1500.1097211304846
5281,FDO10,OUT018,3925.687286880521
5282,FDU35,OUT013,963.3203682125418
5283,NCA30,OUT018,1711.4819966732614
5284,NCO41,OUT049,1262.8990456137115
5285,FDI24,OUT046,-145.12197304919664
5286,FDZ16,OUT046,2711.227332837456
5287,FDV47,OUT046,575.1329231135658
5288,FDV16,OUT045,2765.18716200146
5289,FDZ22,OUT035,934.1613057455368
5290,FDO20,OUT010,615.4955524483985
5291,FDW38,OUT013,2015.5007016304844
5292,FDW52,OUT045,4006.783275491394
5293,FDT43,OUT019,681.0600496992793
5294,NCS29,OUT045,3871.15772394407
5295,NCC31,OUT017,2183.588554473217
5296,FDA21,OUT017,3845.4496374469863
5297,FDQ55,OUT046,871.8321915998316
5298,NCE54,OUT049,2539.6393265506686
5299,FDD45,OUT017,3591.3425589463336
5300,NCP17,OUT017,3350.048568341954
5301,FDR47,OUT035,3867.876644027816
5302,DRM35,OUT013,3275.3703109910753
5303,FDR47,OUT019,2040.709950918927
5304,FDX19,OUT010,1386.3346223984786
5305,FDV22,OUT027,1940.0793008969308
5306,FDQ46,OUT027,1503.585490381042
5307,DRO47,OUT045,3056.3310601612575
5308,FDB44,OUT010,1454.6362269600131
5309,FDN02,OUT010,627.514023564602
5310,FDW10,OUT045,-90.99076494465339
5311,FDJ41,OUT019,3456.4161303663136
5312,FDM50,OUT046,4248.251881638647
5313,FDW10,OUT035,1738.0968344038733
5314,FDY48,OUT049,1807.1959264489492
5315,NCE30,OUT027,3235.2796407320457
5316,FDO04,OUT045,1843.506645260435
5317,FDQ26,OUT010,3049.8451533414377
5318,NCX29,OUT018,624.7183721169113
5319,FDE39,OUT046,2371.8920097104447
5320,NCR54,OUT027,942.8014035204228
5321,NCP55,OUT027,1755.9394986735942
5322,FDX22,OUT017,3467.990257382404
5323,FDI05,OUT035,2318.9209131425346
5324,FDC51,OUT027,767.6382709000401
5325,FDC10,OUT013,5014.49254553945
5326,FDJ46,OUT045,3669.1808883441104
5327,FDV10,OUT010,1405.2703267909242
5328,FDX12,OUT027,2362.858707053772
5329,FDL43,OUT019,2309.1507877107306
5330,DRB13,OUT046,-280.62759607106614
5331,FDF59,OUT027,826.6076607628055
5332,FDT35,OUT049,-223.21371209032532
5333,NCJ19,OUT035,2686.185046352477
5334,FDT35,OUT018,1836.0456570513684
5335,FDI48,OUT046,786.5678068886818
5336,DRC24,OUT019,3872.4856121144708
5337,NCZ05,OUT017,2079.6959633016213
5338,FDJ57,OUT049,-1310.4363021610231
5339,FDX11,OUT017,1441.6596136806718
5340,FDE09,OUT035,3501.7313392794267
5341,NCK06,OUT049,626.1651680594384
5342,DRE37,OUT017,3141.7441813438672
5343,FDV56,OUT046,3685.000310895218
5344,FDY43,OUT017,-1256.938197883167
5345,FDV35,OUT013,2331.7202045987087
5346,FDF05,OUT019,3105.47127104574
5347,FDA36,OUT035,762.2253408600176
5348,FDS13,OUT027,3120.1076909157587
5349,FDU47,OUT013,716.816310626428
5350,FDI36,OUT010,854.4954635451278
5351,FDH48,OUT046,4262.4843432808175
5352,FDZ14,OUT013,3431.96070169577
5353,FDS46,OUT013,1223.4401070461884
5354,FDE21,OUT017,-1014.9581564877335
5355,FDA26,OUT049,1809.287817089146
5356,FDV12,OUT046,3146.2540835075088
5357,FDL46,OUT019,3709.804368049312
5358,FDN57,OUT013,3616.845628736198
5359,NCJ18,OUT017,2608.70966574495
5360,FDO36,OUT045,3520.7468349472288
5361,FDX55,OUT018,2691.115789280413
5362,FDT25,OUT019,1778.214880862675
5363,FDD16,OUT049,1676.6532499836876
5364,NCX18,OUT013,2960.862542630711
5365,NCG55,OUT018,4179.286079306054
5366,NCV18,OUT049,-153.49601298755192
5367,NCS18,OUT035,2479.488750589816
5368,FDC37,OUT045,-1223.5756380160926
5369,FDE47,OUT046,2463.913980192816
5370,DRG49,OUT019,2343.330439877178
5371,FDC39,OUT049,1172.1660744230012
5372,FDH24,OUT019,1104.8003592187229
5373,FDV39,OUT027,2634.929260510393
5374,NCL17,OUT045,-1101.786225277624
5375,NCY53,OUT035,1682.9239501357508
5376,FDH52,OUT013,3050.04807818814
5377,NCD19,OUT018,1763.4736292425462
5378,FDI44,OUT046,3372.8869275455813
5379,DRD49,OUT027,691.1062185073613
5380,FDN08,OUT035,3914.0550695923034
5381,FDO20,OUT027,2027.7517117677967
5382,FDY02,OUT046,2866.644303059074
5383,FDX23,OUT045,3436.4229996571926
5384,FDX01,OUT017,3090.9390051001155
5385,FDH20,OUT027,2657.4218021683437
5386,NCX41,OUT017,1164.759502495657
5387,FDD21,OUT027,2589.1301997222004
5388,DRH11,OUT019,3267.3036810153594
5389,DRE60,OUT018,4139.289805948016
5390,FDB10,OUT013,3722.331444407526
5391,FDH38,OUT013,1420.1776004220237
5392,NCL07,OUT018,2300.5468645588453
5393,FDD48,OUT046,2930.7523355154754
5394,NCT54,OUT027,1555.8392110578593
5395,FDF32,OUT027,1905.6273204117151
5396,DRH51,OUT045,2416.3600881062357
5397,DRG03,OUT035,-835.4563670837526
5398,NCY42,OUT019,4151.541991748933
5399,FDH32,OUT017,1957.672682574329
5400,NCJ06,OUT027,825.8966126502036
5401,FDH47,OUT027,3433.022361545887
5402,FDZ08,OUT018,1287.367247986063
5403,FDK16,OUT017,3055.8466161375613
5404,DRG01,OUT018,1706.5623720494293
5405,NCM53,OUT027,2894.7061258462127
5406,NCB07,OUT035,1499.1713777092127
5407,NCZ06,OUT035,2578.240259264496
5408,FDU48,OUT049,2253.8333894554585
5409,NCB55,OUT027,3636.4463344827686
5410,FDP15,OUT013,1906.7237688319449
5411,FDF17,OUT046,1358.3106639949765
5412,NCN06,OUT049,2841.0894972604683
5413,DRM48,OUT018,4004.5335012097585
5414,FDH10,OUT046,503.5274849458399
5415,FDC60,OUT018,1799.8912498193931
5416,FDE35,OUT018,5432.37918307687
5417,DRI23,OUT013,2900.139633979748
5418,NCR38,OUT013,3143.650827210284
5419,FDP04,OUT035,2266.8118268447543
5420,NCW17,OUT045,3485.94446949761
5421,FDX34,OUT017,2860.195922235442
5422,NCK53,OUT045,2859.1764130687116
5423,NCO54,OUT010,2862.8439538021244
5424,NCH55,OUT046,3306.6476359588196
5425,FDT44,OUT027,4448.496943177854
5426,DRG49,OUT046,3028.41053266872
5427,FDX46,OUT010,-1138.5768803442961
5428,DRG36,OUT049,1590.6411014838948
5429,FDU37,OUT049,996.6660793089652
5430,FDK10,OUT049,3113.090523875748
5431,DRF37,OUT027,2987.0397141428293
5432,FDC44,OUT035,1776.4449543943547
5433,FDP15,OUT046,3332.822240473023
5434,FDZ27,OUT027,2133.4071845503568
5435,FDY22,OUT019,2417.944028039047
5436,DRG51,OUT035,948.4034477862153
5437,FDN58,OUT045,2152.1218613172286
5438,FDW01,OUT049,1340.0310138757502
5439,FDX24,OUT018,1181.887431277971
5440,FDO51,OUT017,4150.119097930377
5441,FDJ52,OUT027,1173.357899303052
5442,NCY06,OUT010,821.7813673665116
5443,FDE20,OUT018,792.1827815091142
5444,FDT23,OUT010,4165.175063813924
5445,FDQ51,OUT046,-308.22042968135156
5446,FDE35,OUT046,1353.406398038012
5447,FDB46,OUT013,3294.001465883416
5448,NCG19,OUT035,1084.852451822815
5449,NCL06,OUT018,708.3988655043613
5450,FDT36,OUT019,869.6970197136404
5451,FDC56,OUT049,1504.448552309393
5452,FDJ26,OUT049,1462.3651155085993
5453,FDZ59,OUT017,950.3132115840738
5454,FDV11,OUT027,3186.093683456037
5455,FDR13,OUT010,1958.387678684135
5456,FDI15,OUT018,2971.156581659996
5457,FDF47,OUT018,2283.4038375672026
5458,NCB54,OUT019,2146.846966960462
5459,NCK19,OUT027,892.9176482835114
5460,FDX16,OUT017,3820.7780181266994
5461,FDL50,OUT045,-172.73566750666487
5462,NCE31,OUT035,2883.143432442594
5463,DRJ01,OUT049,4021.769432569952
5464,FDE22,OUT013,4216.555119397462
5465,FDY20,OUT019,560.6227962713851
5466,NCO14,OUT045,3198.354633968978
5467,NCR50,OUT017,2422.846663461277
5468,DRM47,OUT017,1388.043967358288
5469,FDO27,OUT010,4156.976069153687
5470,FDJ20,OUT027,1044.1962671060996
5471,NCX17,OUT013,973.5837776401884
5472,FDG59,OUT049,2089.5955279017426
5473,FDD52,OUT045,3407.358296831424
5474,FDO48,OUT017,4099.4153880287995
5475,FDC59,OUT019,1848.602084491246
5476,FDS15,OUT018,-818.5215789236556
5477,FDB47,OUT035,1541.2770698345203
5478,FDV14,OUT019,2720.2478044839418
5479,FDB27,OUT013,2939.2639249503695
5480,FDA35,OUT035,2989.654277587674
5481,FDN51,OUT018,1814.0852708853313
5482,FDO39,OUT019,2469.9274420801667
5483,FDB28,OUT049,1855.1276326454217
5484,DRJ25,OUT046,1585.1147882988005
5485,FDH46,OUT027,59.91937915864855
5486,FDI10,OUT045,2759.246372294061
5487,FDU21,OUT018,2399.5585318701596
5488,FDD09,OUT049,2913.6263539899037
5489,FDD10,OUT046,1609.9064753753598
5490,FDN31,OUT010,1527.518877683496
5491,FDA46,OUT018,3501.5474512742603
5492,FDM56,OUT046,1892.7179813703606
5493,FDF11,OUT010,2751.537034719016
5494,FDS32,OUT018,5119.56398228173
5495,NCM06,OUT013,537.3491173852605
5496,FDZ26,OUT045,2990.7632474432376
5497,FDO01,OUT013,2568.635767658146
5498,FDJ46,OUT049,1459.2096139182195
5499,FDG26,OUT019,906.5378569447943
5500,FDZ38,OUT035,4938.55196966047
5501,NCO55,OUT013,2576.7878836815357
5502,FDT60,OUT035,3095.743895741287
5503,FDW37,OUT049,1453.2178643051832
5504,NCK42,OUT018,1096.8487063725029
5505,FDA45,OUT046,1963.1118833642977
5506,FDW55,OUT018,3161.02529067403
5507,FDY44,OUT017,442.41201793928553
5508,FDQ31,OUT017,2409.7968058408815
5509,FDM09,OUT049,953.1898688900665
5510,FDH12,OUT018,2562.5918852165946
5511,NCQ43,OUT035,2898.6052632670426
5512,FDT33,OUT035,4290.958527569828
5513,NCT41,OUT018,2415.324092094464
5514,DRJ25,OUT010,2065.4685015981495
5515,NCQ41,OUT046,1676.8467437241281
5516,NCN17,OUT049,2783.6835329830938
5517,DRO35,OUT027,3695.7416627939847
5518,FDU27,OUT018,1380.0091020909017
5519,FDY43,OUT027,2409.043032813649
5520,FDG46,OUT035,1856.066122806525
5521,DRL49,OUT018,4177.31062173153
5522,NCB55,OUT049,707.2173737492052
5523,FDK28,OUT049,1815.703393005554
5524,FDO49,OUT045,-382.69694725517434
5525,FDT03,OUT013,652.0352003528183
5526,FDW33,OUT027,-85.82394343349824
5527,FDR02,OUT035,2045.5007161713531
5528,FDF50,OUT013,2182.867462861179
5529,FDA40,OUT018,1006.1648035728335
5530,NCT53,OUT018,1400.3620244758795
5531,FDY60,OUT035,3036.993524328327
5532,FDP44,OUT027,1567.360689556322
5533,NCQ50,OUT045,3115.2694913662367
5534,NCC30,OUT017,1853.7626363469192
5535,FDQ60,OUT018,2769.1018033401697
5536,FDG41,OUT046,2866.2640220060225
5537,FDQ03,OUT046,675.6981976230103
5538,FDM03,OUT045,2469.5048022038027
5539,FDZ51,OUT018,984.0317792910967
5540,DRF51,OUT035,1971.5675557319612
5541,FDF39,OUT017,1918.7276910685082
5542,FDW52,OUT035,2070.615264070756
5543,FDY22,OUT049,1790.5815634670043
5544,FDG14,OUT013,625.8944788633598
5545,FDA57,OUT017,2713.608637510545
5546,FDL45,OUT019,3317.8147076579553
5547,FDX28,OUT046,2760.3959183313523
5548,NCQ54,OUT013,3029.0745586593607
5549,FDH40,OUT045,1961.0557429528992
5550,FDU52,OUT035,3776.198556525359
5551,FDT60,OUT010,2620.932186603634
5552,FDK08,OUT045,456.01605401997466
5553,FDN04,OUT049,3951.120527252274
5554,FDE50,OUT013,2146.6069234384618
5555,FDI16,OUT049,2130.5980210517537
5556,FDM50,OUT049,3518.4059973525827
5557,NCV30,OUT049,669.1841476201994
5558,FDT44,OUT013,4231.4282440596635
5559,FDY60,OUT013,2271.6042567896325
5560,FDT56,OUT017,3148.930660835641
5561,FDV58,OUT018,1215.3231902981831
5562,FDU04,OUT013,1454.746735503546
5563,NCN05,OUT027,2045.514283173943
5564,FDI53,OUT018,1108.7472455059808
5565,FDD34,OUT046,3802.138821041273
5566,FDW47,OUT027,629.2744008371577
5567,FDT51,OUT027,1715.195291463874
5568,FDO27,OUT013,3070.9885755216574
5569,NCQ18,OUT018,4108.375898868993
5570,NCW05,OUT013,1859.0055199101314
5571,FDI15,OUT010,2783.383856153826
5572,NCH43,OUT010,4202.704703944773
5573,FDT40,OUT049,286.3088852525501
5574,NCG19,OUT017,3217.348248872581
5575,NCM30,OUT035,1463.6942170429368
5576,FDB38,OUT017,2565.9377423112696
5577,FDB22,OUT046,4320.936864343008
5578,FDC58,OUT046,145.62196271958737
5579,NCI29,OUT013,2111.479825940938
5580,FDA23,OUT010,2720.4600298006208
5581,DRG48,OUT013,2979.0448337067764
5582,FDV21,OUT013,109.73879780764514
5583,NCG18,OUT019,3345.372133970402
5584,FDG40,OUT045,2726.757677101474
5585,FDU24,OUT018,3889.1355377750538
5586,FDA22,OUT049,2349.4867543696846
5587,FDY35,OUT046,878.662089907903
5588,FDJ15,OUT045,2816.0647799222347
5589,NCW18,OUT018,1591.9997884298136
5590,FDK56,OUT018,1488.9867869771058
5591,FDF44,OUT046,707.0696338114459
5592,FDP51,OUT049,3734.538378653464
5593,FDU22,OUT027,2785.64836358939
5594,FDM28,OUT017,2426.372279238546
5595,NCL42,OUT046,2890.8599643314724
5596,FDJ15,OUT019,2401.5619964022176
5597,FDI32,OUT018,3472.909696846059
5598,DRL11,OUT046,2797.5045053062227
5599,DRO59,OUT018,346.8654630209737
5600,FDA07,OUT019,1828.4101957796759
5601,NCO53,OUT013,3594.694315753438
5602,FDO21,OUT045,4166.208750879192
5603,FDW39,OUT045,820.177922435194
5604,NCV17,OUT013,-173.60038854273785
5605,FDE22,OUT046,3391.529832994623
5606,NCB06,OUT018,466.2258781239875
5607,DRF48,OUT017,2581.553979830363
5608,FDB05,OUT013,3192.811898985143
5609,FDP28,OUT027,3079.036025846611
5610,FDP23,OUT046,825.8184601074651
5611,NCS41,OUT018,3978.7370212758724
5612,FDS40,OUT018,-117.27404221631923
